Status.state,NomeEntidade,NumFistel,NumServico,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,tipoTecnologia,meioAcesso,FreqTxMHz,FreqRxMHz,Azimute,CodTipoClasseEstacao,ClassInfraFisica,CompartilhamentoInfraFisica,CodTipoAntena,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,Polarizacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,CodDebitoTFI,DataLicenciamento,DataPrimeiroLicenciamento,NumRede,_id,DataValidade,NumFistelAssociado,NomeEntidadeAssociado
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146366,010,71842008,64300,"RUA FLORIANO PEIXOTO, 358",,AC,1200401,5M00G9W,WCDMA,,,874.5,829.5,40,FB,,NA,760,005200301293,11.2,23,65,0,X,35,019980701882,40,-9.972025,-67.813556,G,2023-08-05,2000-11-27,,4d5c019f58c7e,2024-07-21,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146366,010,71842008,64300,"RUA FLORIANO PEIXOTO, 358",,AC,1200401,200KG7W,GSM,,,874.5,829.5,40,FB,,NA,760,007690501705,14.3,26,82,0,X,35,000910502519,32.5,-9.972025,-67.813556,G,2023-08-05,2000-11-27,,4d5c019f58c85,2024-07-21,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146366,010,71842008,64300,"RUA FLORIANO PEIXOTO, 358",,AC,1200401,200KG7W,GSM,,,874.5,829.5,180,FB,,NA,760,007690501705,14.3,26,82,0,X,35,000910502519,32.5,-9.972025,-67.813556,G,2023-08-05,2000-11-27,,4d5c019f58c86,2024-07-21,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146366,010,71842008,64300,"RUA FLORIANO PEIXOTO, 358",,AC,1200401,5M00G9W,WCDMA,,,874.5,829.5,180,FB,,NA,760,005200301293,11.2,23,65,0,X,35,019980701882,40,-9.972025,-67.813556,G,2023-08-05,2000-11-27,,4d5c019f58c87,2024-07-21,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146366,010,71842008,64300,"RUA FLORIANO PEIXOTO, 358",,AC,1200401,200KG7W,GSM,,,874.5,829.5,280,FB,,NA,760,007690501705,14.3,26,82,0,X,35,000910502519,32.5,-9.972025,-67.813556,G,2023-08-05,2000-11-27,,4d5c019f58c8f,2024-07-21,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146366,010,71842008,64300,"RUA FLORIANO PEIXOTO, 358",,AC,1200401,5M00G9W,WCDMA,,,874.5,829.5,280,FB,,NA,760,005200301293,11.2,23,65,0,X,35,019980701882,40,-9.972025,-67.813556,G,2023-08-05,2000-11-27,,4d5c019f58c90,2024-07-21,,
LIC-LIC-01,CLARO S.A.,50409889580,010,169212022,5180368,R PERNAMBUCO,"LOTE 422, EM FRENTE AO NÚMERO 247",AC,1200401,200KG7W,GSM,,,1822.5,1727.5,0,FB,Greenfield,NA,760,,16.6,24,69,-2,X,52,023491603257,40,-9.97103,-67.8166,G,2023-06-29,2003-03-06,,4d5c019f68947,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,5180368,R PERNAMBUCO,"LOTE 422, EM FRENTE AO NÚMERO 247",AC,1200401,5M00G7W,WCDMA,,,885,840,0,FB,Greenfield,NA,760,,14.1,22,68,-2,X,52,011631703257,60,-9.97103,-67.8166,G,2023-06-29,2003-03-06,,4d5c019f6896a,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,5180368,R PERNAMBUCO,"LOTE 422, EM FRENTE AO NÚMERO 247",AC,1200401,5M00G7W,WCDMA,,,885,840,130,FB,Greenfield,NA,760,,14.1,22,68,-2,X,52,011631703257,60,-9.97103,-67.8166,G,2023-06-29,2003-03-06,,4d5c019f6896b,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,5180368,R PERNAMBUCO,"LOTE 422, EM FRENTE AO NÚMERO 247",AC,1200401,5M00G7W,WCDMA,,,885,840,250,FB,Greenfield,NA,760,,14.1,22,68,-2,X,52,011631703257,60,-9.97103,-67.8166,G,2023-06-29,2003-03-06,,4d5c019f6896c,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,5180368,R PERNAMBUCO,"LOTE 422, EM FRENTE AO NÚMERO 247",AC,1200401,200KG7W,GSM,,,1875,1780,0,FB,Greenfield,NA,760,,16.6,24,69,-2,X,52,023491603257,40,-9.97103,-67.8166,G,2023-06-29,2003-03-06,,4d5c019f6896e,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,35352011,5180376,"R DEZESSEIS, S/N, CONJUNTO MASCARENHA DE MORAES",,AC,1200401,200KG7W,GSM,,,1825,1820,350.0,FB,Greenfield,NA,760,019221503257,14.53,27.0,62.03,1.0,x,73.0,023491603257,40.0,-9.93984,-67.8724,G,2020-09-28,2003-03-06,,4d5c019f68996,2023-04-30,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,5180376,"R DEZESSEIS, S/N, CONJUNTO MASCARENHA DE MORAES",,AC,1200401,200KG7W,GSM,,,1880,1870,350.0,FB,Greenfield,NA,760,019221503257,14.53,27.0,62.03,1.0,x,73.0,023491603257,40.0,-9.93984,-67.8724,G,2020-09-28,2003-03-06,,4d5c019f68997,2027-07-02,,
LIC-LIC-01,CLARO S.A.,50409889580,010,35352011,5180376,"R DEZESSEIS, S/N, CONJUNTO MASCARENHA DE MORAES",,AC,1200401,200KG7W,GSM,,,1825,1820,140.0,FB,Greenfield,NA,760,021221203701,13.82,28.0,71.92,1.0,x,73.0,023491603257,40.0,-9.93984,-67.8724,G,2020-09-28,2003-03-06,,4d5c019f68998,2023-04-30,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,5180376,"R DEZESSEIS, S/N, CONJUNTO MASCARENHA DE MORAES",,AC,1200401,200KG7W,GSM,,,1880,1870,140.0,FB,Greenfield,NA,760,021221203701,13.82,28.0,71.92,1.0,x,73.0,023491603257,40.0,-9.93984,-67.8724,G,2020-09-28,2003-03-06,,4d5c019f68999,2027-07-02,,
LIC-LIC-01,CLARO S.A.,50409889580,010,35352011,5180376,"R DEZESSEIS, S/N, CONJUNTO MASCARENHA DE MORAES",,AC,1200401,200KG7W,GSM,,,1825,1820,250.0,FB,Greenfield,NA,760,021221203701,13.82,28.0,71.92,1.0,x,73.0,023491603257,40.0,-9.93984,-67.8724,G,2020-09-28,2003-03-06,,4d5c019f6899a,2023-04-30,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,5180376,"R DEZESSEIS, S/N, CONJUNTO MASCARENHA DE MORAES",,AC,1200401,200KG7W,GSM,,,1880,1870,250.0,FB,Greenfield,NA,760,021221203701,13.82,28.0,71.92,1.0,x,73.0,023491603257,40.0,-9.93984,-67.8724,G,2020-09-28,2003-03-06,,4d5c019f6899e,2027-07-02,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,5180376,"R DEZESSEIS, S/N, CONJUNTO MASCARENHA DE MORAES",,AC,1200401,200KG7W,GSM,,,955,952.5,350.0,FB,Greenfield,NA,760,019221503257,14.43,24.0,69.68,1.0,x,73.0,032101503257,40.0,-9.93984,-67.8724,G,2020-09-28,2003-03-06,,4d5c019f6899f,2027-07-02,,
LIC-LIC-01,CLARO S.A.,50409889580,010,1.6942008e+07,5180376,"R DEZESSEIS, S/N, CONJUNTO MASCARENHA DE MORAES",,AC,1200401,5M00G7W,WCDMA,,,2135,2125,0.0,FB,Greenfield,NA,760,020270703701,15.37,25.0,70.83,0.0,x,41.0,001131003257,62.8,-9.93984,-67.8724,G,2020-09-28,2003-03-06,,4d5c019f689a1,2023-04-30,,
LIC-LIC-01,CLARO S.A.,50409889580,010,1.6942008e+07,5180376,"R DEZESSEIS, S/N, CONJUNTO MASCARENHA DE MORAES",,AC,1200401,5M00G7W,WCDMA,,,2135,2125,120.0,FB,Greenfield,NA,760,020270703701,15.37,25.0,70.83,0.0,x,41.0,001131003257,62.8,-9.93984,-67.8724,G,2020-09-28,2003-03-06,,4d5c019f689a2,2023-04-30,,
LIC-LIC-01,CLARO S.A.,50409889580,010,1.6942008e+07,5180376,"R DEZESSEIS, S/N, CONJUNTO MASCARENHA DE MORAES",,AC,1200401,5M00G7W,WCDMA,,,2135,2125,240.0,FB,Greenfield,NA,760,020270703701,15.37,25.0,70.83,0.0,x,41.0,001131003257,62.8,-9.93984,-67.8724,G,2020-09-28,2003-03-06,,4d5c019f689a3,2023-04-30,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,5180376,"R DEZESSEIS, S/N, CONJUNTO MASCARENHA DE MORAES",,AC,1200401,5M00G7W,WCDMA,,,890,880,0.0,FB,Greenfield,NA,760,020270703701,15.35,25.0,69.63,0.0,x,41.0,011631703257,60.0,-9.93984,-67.8724,G,2020-09-28,2003-03-06,,4d5c019f689a4,2027-07-02,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,5180376,"R DEZESSEIS, S/N, CONJUNTO MASCARENHA DE MORAES",,AC,1200401,5M00G7W,WCDMA,,,890,880,120.0,FB,Greenfield,NA,760,020270703701,15.35,25.0,69.63,0.0,x,41.0,011631703257,60.0,-9.93984,-67.8724,G,2020-09-28,2003-03-06,,4d5c019f689aa,2027-07-02,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,5180376,"R DEZESSEIS, S/N, CONJUNTO MASCARENHA DE MORAES",,AC,1200401,5M00G7W,WCDMA,,,890,880,240.0,FB,Greenfield,NA,760,020270703701,15.35,25.0,69.63,0.0,x,41.0,011631703257,60.0,-9.93984,-67.8724,G,2020-09-28,2003-03-06,,4d5c019f689ab,2027-07-02,,
LIC-LIC-01,CLARO S.A.,50409889580,010,35352011,5180376,"R DEZESSEIS, S/N, CONJUNTO MASCARENHA DE MORAES",,AC,1200401,5M00G7W,LTE,,,1825,1820,330.0,FB,Greenfield,NA,760,043061703257,15.24,25.0,66.17,0.0,x,50.0,023491603257,40.0,-9.93984,-67.8724,G,2020-09-28,2003-03-06,,4d5c019f689b5,2023-04-30,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,5180376,"R DEZESSEIS, S/N, CONJUNTO MASCARENHA DE MORAES",,AC,1200401,10M0G7W,LTE,,,1880,1870,330.0,FB,Greenfield,NA,760,043061703257,15.24,25.0,66.17,0.0,x,50.0,023491603257,40.0,-9.93984,-67.8724,G,2020-09-28,2003-03-06,,4d5c019f689b8,2027-07-02,,
LIC-LIC-01,CLARO S.A.,50409889580,010,35352011,5180376,"R DEZESSEIS, S/N, CONJUNTO MASCARENHA DE MORAES",,AC,1200401,5M00G7W,LTE,,,1825,1820,120.0,FB,Greenfield,NA,760,043061703257,15.24,25.0,66.17,2.0,x,50.0,023491603257,40.0,-9.93984,-67.8724,G,2020-09-28,2003-03-06,,4d5c019f689b9,2023-04-30,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,5180376,"R DEZESSEIS, S/N, CONJUNTO MASCARENHA DE MORAES",,AC,1200401,10M0G7W,LTE,,,1880,1870,120.0,FB,Greenfield,NA,760,043061703257,15.24,25.0,66.17,2.0,x,50.0,023491603257,40.0,-9.93984,-67.8724,G,2020-09-28,2003-03-06,,4d5c019f689bf,2027-07-02,,
LIC-LIC-01,CLARO S.A.,50409889580,010,35352011,5180376,"R DEZESSEIS, S/N, CONJUNTO MASCARENHA DE MORAES",,AC,1200401,5M00G7W,LTE,,,1825,1820,250.0,FB,Greenfield,NA,760,043061703257,15.24,25.0,66.17,2.0,x,50.0,023491603257,40.0,-9.93984,-67.8724,G,2020-09-28,2003-03-06,,4d5c019f689c0,2023-04-30,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,5180376,"R DEZESSEIS, S/N, CONJUNTO MASCARENHA DE MORAES",,AC,1200401,10M0G7W,LTE,,,1880,1870,250.0,FB,Greenfield,NA,760,043061703257,15.24,25.0,66.17,2.0,x,50.0,023491603257,40.0,-9.93984,-67.8724,G,2020-09-28,2003-03-06,,4d5c019f689c5,2027-07-02,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,5180384,ROD BR 364,"SENA MADUREIRA , LOTE 54, GLEBA 01, ESTRADA PARA O AEROPORTO - COLÔNIA BOM JESUS",AC,1200401,5M00G9W,WCDMA,,,885,840,320,FB,Greenfield,não,760,,14.1,22,68,0,X,40,011631703257,60,-9.87014,-67.9121,G,2023-06-29,2003-03-06,,4d5c019f689e9,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,59602012,5180384,ROD BR 364,"SENA MADUREIRA , LOTE 54, GLEBA 01, ESTRADA PARA O AEROPORTO - COLÔNIA BOM JESUS",AC,1200401,20M0G7W,LTE,,,2640,2520,320,FB,Greenfield,não,760,,17.9,25,58,0,X,40,018141603257,40,-9.87014,-67.9121,G,2023-06-29,2003-03-06,,4d5c019f68a00,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,59602012,5180384,ROD BR 364,"SENA MADUREIRA , LOTE 54, GLEBA 01, ESTRADA PARA O AEROPORTO - COLÔNIA BOM JESUS",AC,1200401,20M0G7W,LTE,,,2640,2520,0,FB,Greenfield,não,760,,17.9,25,58,0,X,40,018141603257,40,-9.87014,-67.9121,G,2023-06-29,2003-03-06,,4d5c019f68a01,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,5180384,ROD BR 364,"SENA MADUREIRA , LOTE 54, GLEBA 01, ESTRADA PARA O AEROPORTO - COLÔNIA BOM JESUS",AC,1200401,5M00G9W,WCDMA,,,885,840,0,FB,Greenfield,não,760,,14.1,22,68,0,X,40,011631703257,60,-9.87014,-67.9121,G,2023-06-29,2003-03-06,,4d5c019f68a0c,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,5180384,ROD BR 364,"SENA MADUREIRA , LOTE 54, GLEBA 01, ESTRADA PARA O AEROPORTO - COLÔNIA BOM JESUS",AC,1200401,5M00G9W,WCDMA,,,885,840,150,FB,Greenfield,não,760,,14.1,22,68,0,X,40,011631703257,60,-9.87014,-67.9121,G,2023-06-29,2003-03-06,,4d5c019f68a0d,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,169212022,5180384,ROD BR 364,"SENA MADUREIRA , LOTE 54, GLEBA 01, ESTRADA PARA O AEROPORTO - COLÔNIA BOM JESUS",AC,1200401,200KG7W,GSM,,,1822.5,1727.5,320,FB,Greenfield,não,760,,16.6,24,69,0,X,40,023491603257,40,-9.87014,-67.9121,G,2023-06-29,2003-03-06,,4d5c019f68a19,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,5180384,ROD BR 364,"SENA MADUREIRA , LOTE 54, GLEBA 01, ESTRADA PARA O AEROPORTO - COLÔNIA BOM JESUS",AC,1200401,200KG7W,GSM,,,1875,1780,320,FB,Greenfield,não,760,,16.6,24,69,0,X,40,023491603257,40,-9.87014,-67.9121,G,2023-06-29,2003-03-06,,4d5c019f68a1b,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,59602012,5180384,ROD BR 364,"SENA MADUREIRA , LOTE 54, GLEBA 01, ESTRADA PARA O AEROPORTO - COLÔNIA BOM JESUS",AC,1200401,20M0G7W,LTE,,,2640,2520,150,FB,Greenfield,não,760,,17.9,25,58,0,X,40,018141603257,40,-9.87014,-67.9121,G,2023-06-29,2003-03-06,,4d5c019f68a1e,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,48372023,5180384,ROD BR 364,"SENA MADUREIRA , LOTE 54, GLEBA 01, ESTRADA PARA O AEROPORTO - COLÔNIA BOM JESUS",AC,1200401,5M00G9W,WCDMA,,,2130,1940,320,FB,Greenfield,não,760,,16.6,24,69,0,X,40,011060703257,49.1,-9.87014,-67.9121,G,2023-06-29,2003-03-06,,4d5c019f68a23,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,48372023,5180384,ROD BR 364,"SENA MADUREIRA , LOTE 54, GLEBA 01, ESTRADA PARA O AEROPORTO - COLÔNIA BOM JESUS",AC,1200401,5M00G9W,WCDMA,,,2130,1940,0,FB,Greenfield,não,760,,16.6,24,69,0,X,40,011060703257,49.1,-9.87014,-67.9121,G,2023-06-29,2003-03-06,,4d5c019f68a24,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,48372023,5180384,ROD BR 364,"SENA MADUREIRA , LOTE 54, GLEBA 01, ESTRADA PARA O AEROPORTO - COLÔNIA BOM JESUS",AC,1200401,5M00G9W,WCDMA,,,2130,1940,150,FB,Greenfield,não,760,,16.6,24,69,0,X,40,011060703257,49.1,-9.87014,-67.9121,G,2023-06-29,2003-03-06,,4d5c019f68a25,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,169212022,5180384,ROD BR 364,"SENA MADUREIRA , LOTE 54, GLEBA 01, ESTRADA PARA O AEROPORTO - COLÔNIA BOM JESUS",AC,1200401,200KG7W,GSM,,,1822.5,1727.5,0,FB,Greenfield,não,760,,16.6,24,69,0,X,40,023491603257,40,-9.87014,-67.9121,G,2023-06-29,2003-03-06,,4d5c019f68a2d,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,5180384,ROD BR 364,"SENA MADUREIRA , LOTE 54, GLEBA 01, ESTRADA PARA O AEROPORTO - COLÔNIA BOM JESUS",AC,1200401,200KG7W,GSM,,,1875,1780,0,FB,Greenfield,não,760,,16.6,24,69,0,X,40,023491603257,40,-9.87014,-67.9121,G,2023-06-29,2003-03-06,,4d5c019f68a2f,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,169212022,5180384,ROD BR 364,"SENA MADUREIRA , LOTE 54, GLEBA 01, ESTRADA PARA O AEROPORTO - COLÔNIA BOM JESUS",AC,1200401,200KG7W,GSM,,,1822.5,1727.5,150,FB,Greenfield,não,760,,16.6,24,69,0,X,40,023491603257,40,-9.87014,-67.9121,G,2023-06-29,2003-03-06,,4d5c019f68a33,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,5180384,ROD BR 364,"SENA MADUREIRA , LOTE 54, GLEBA 01, ESTRADA PARA O AEROPORTO - COLÔNIA BOM JESUS",AC,1200401,200KG7W,GSM,,,1875,1780,150,FB,Greenfield,não,760,,16.6,24,69,0,X,40,023491603257,40,-9.87014,-67.9121,G,2023-06-29,2003-03-06,,4d5c019f68a35,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,5180384,ROD BR 364,"SENA MADUREIRA , LOTE 54, GLEBA 01, ESTRADA PARA O AEROPORTO - COLÔNIA BOM JESUS",AC,1200401,200KG7W,GSM,,,953.75,908.75,320,FB,Greenfield,não,760,,14.2,22,65,0,X,40,060881603257,60,-9.87014,-67.9121,G,2023-06-29,2003-03-06,,4d5c019f68a42,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,5180384,ROD BR 364,"SENA MADUREIRA , LOTE 54, GLEBA 01, ESTRADA PARA O AEROPORTO - COLÔNIA BOM JESUS",AC,1200401,200KG7W,GSM,,,953.75,908.75,0,FB,Greenfield,não,760,,14.2,22,65,0,X,40,060881603257,60,-9.87014,-67.9121,G,2023-06-29,2003-03-06,,4d5c019f68a43,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,5180384,ROD BR 364,"SENA MADUREIRA , LOTE 54, GLEBA 01, ESTRADA PARA O AEROPORTO - COLÔNIA BOM JESUS",AC,1200401,200KG7W,GSM,,,953.75,908.75,150,FB,Greenfield,não,760,,14.2,22,65,0,X,40,060881603257,60,-9.87014,-67.9121,G,2023-06-29,2003-03-06,,4d5c019f68a44,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,169212022,5180384,ROD BR 364,"SENA MADUREIRA , LOTE 54, GLEBA 01, ESTRADA PARA O AEROPORTO - COLÔNIA BOM JESUS",AC,1200401,5M00G7W,LTE,,,1822.5,1727.5,320,FB,Greenfield,não,760,,16.6,24,69,0,X,40,023491603257,40,-9.87014,-67.9121,G,2023-06-29,2003-03-06,,4d5c019f68a4a,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,5180384,ROD BR 364,"SENA MADUREIRA , LOTE 54, GLEBA 01, ESTRADA PARA O AEROPORTO - COLÔNIA BOM JESUS",AC,1200401,10M0G7W,LTE,,,1875,1780,320,FB,Greenfield,não,760,,16.6,24,69,0,X,40,023491603257,40,-9.87014,-67.9121,G,2023-06-29,2003-03-06,,4d5c019f68a4c,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,169212022,5180384,ROD BR 364,"SENA MADUREIRA , LOTE 54, GLEBA 01, ESTRADA PARA O AEROPORTO - COLÔNIA BOM JESUS",AC,1200401,5M00G7W,LTE,,,1822.5,1727.5,0,FB,Greenfield,não,760,,16.6,24,69,0,X,40,023491603257,40,-9.87014,-67.9121,G,2023-06-29,2003-03-06,,4d5c019f68a4f,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,5180384,ROD BR 364,"SENA MADUREIRA , LOTE 54, GLEBA 01, ESTRADA PARA O AEROPORTO - COLÔNIA BOM JESUS",AC,1200401,10M0G7W,LTE,,,1875,1780,0,FB,Greenfield,não,760,,16.6,24,69,0,X,40,023491603257,40,-9.87014,-67.9121,G,2023-06-29,2003-03-06,,4d5c019f68a52,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,48372023,396746560,ROD AC-40,FAZENDA JB,AC,1200450,5M00G7W,WCDMA,,,2130,1940,330,FB,,NA,760,005152003257,17.5,25,65,-1,X,54,001131003257,62.8,-10.1361,-67.748,G,2023-06-29,2003-03-06,,4d5c019f7919c,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,48372023,396746560,ROD AC-40,FAZENDA JB,AC,1200450,5M00G7W,WCDMA,,,2130,1940,110,FB,,NA,760,005152003257,17.5,25,65,-1,X,54,001131003257,62.8,-10.1361,-67.748,G,2023-06-29,2003-03-06,,4d5c019f7919d,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,48372023,396746560,ROD AC-40,FAZENDA JB,AC,1200450,5M00G7W,WCDMA,,,2130,1940,210,FB,,NA,760,005152003257,17.5,25,65,-1,X,54,001131003257,62.8,-10.1361,-67.748,G,2023-06-29,2003-03-06,,4d5c019f7919e,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,48372023,396746560,ROD AC-40,FAZENDA JB,AC,1200450,5M00D7W,WCDMA,,,2130,1940,330,FB,,NA,760,043061703257,15.24,26,66.17,-1,X,37,013911303257,81.85,-10.1361,-67.748,G,2023-06-29,2003-03-06,,4d5c019f7919f,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,396746560,ROD AC-40,FAZENDA JB,AC,1200450,5M00G7W,WCDMA,,,885,840,330,FB,,NA,760,005152003257,14.1,22,69,-1,X,54,030851903257,80,-10.1361,-67.748,G,2023-06-29,2003-03-06,,4d5c019f791a0,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,396746560,ROD AC-40,FAZENDA JB,AC,1200450,5M00G7W,WCDMA,,,885,840,210,FB,,NA,760,005152003257,14.1,22,69,-1,X,54,030851903257,80,-10.1361,-67.748,G,2023-06-29,2003-03-06,,4d5c019f791a2,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,396746560,ROD AC-40,FAZENDA JB,AC,1200450,200KG7W,GSM,,,953.75,908.75,340,FB,,NA,760,019620601705,15.92,38,66.5,-7,X,42,000790401592,40,-10.1361,-67.748,G,2023-06-29,2003-03-06,,4d5c019f791a3,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,396746560,ROD AC-40,FAZENDA JB,AC,1200450,200KG7W,GSM,,,953.75,908.75,150,FB,,NA,760,019620601705,15.92,38,66.5,-9,X,42,000790401592,40,-10.1361,-67.748,G,2023-06-29,2003-03-06,,4d5c019f791a4,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,48372023,396746560,ROD AC-40,FAZENDA JB,AC,1200450,5M00D7W,WCDMA,,,2130,1940,120,FB,,NA,760,043061703257,15.24,26,66.17,-1,X,37,013911303257,81.85,-10.1361,-67.748,G,2023-06-29,2003-03-06,,4d5c019f791a5,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,48372023,396746560,ROD AC-40,FAZENDA JB,AC,1200450,5M00D7W,WCDMA,,,2130,1940,220,FB,,NA,760,043061703257,15.24,26,66.17,-1,X,37,013911303257,81.85,-10.1361,-67.748,G,2023-06-29,2003-03-06,,4d5c019f791a6,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,396746560,ROD AC-40,FAZENDA JB,AC,1200450,5M00G7W,WCDMA,,,885,840,330,FB,,NA,760,043061703257,13.12,24,70.44,-1,X,37,011631703257,60,-10.1361,-67.748,G,2023-06-29,2003-03-06,,4d5c019f791a7,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,396746560,ROD AC-40,FAZENDA JB,AC,1200450,5M00G7W,WCDMA,,,885,840,110,FB,,NA,760,005152003257,14.1,22,69,-1,X,54,030851903257,80,-10.1361,-67.748,G,2023-06-29,2003-03-06,,4d5c019f791a8,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,396746560,ROD AC-40,FAZENDA JB,AC,1200450,5M00G7W,WCDMA,,,885,840,220,FB,,NA,760,043061703257,13.12,24,70.44,-1,X,37,011631703257,60,-10.1361,-67.748,G,2023-06-29,2003-03-06,,4d5c019f791a9,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,396746560,ROD AC-40,FAZENDA JB,AC,1200450,5M00G7W,WCDMA,,,885,840,340,FB,,NA,760,020270703701,15.35,25,69.63,-2,X,60,011030703257,42.17,-10.1361,-67.748,G,2023-06-29,2003-03-06,,4d5c019f791ad,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,396746560,ROD AC-40,FAZENDA JB,AC,1200450,5M00G7W,WCDMA,,,885,840,120,FB,,NA,760,020270703701,15.35,25,69.63,-2,X,60,011030703257,42.17,-10.1361,-67.748,G,2023-06-29,2003-03-06,,4d5c019f791ae,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,396746560,ROD AC-40,FAZENDA JB,AC,1200450,5M00G7W,WCDMA,,,885,840,240,FB,,NA,760,020270703701,15.35,25,69.63,-2,X,60,011030703257,42.17,-10.1361,-67.748,G,2023-06-29,2003-03-06,,4d5c019f791af,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,48372023,396746560,ROD AC-40,FAZENDA JB,AC,1200450,5M00G7W,WCDMA,,,2130,1940,340,FB,,NA,760,020270703701,15.37,25,70.83,-2,X,60,001131003257,62.8,-10.1361,-67.748,G,2023-06-29,2003-03-06,,4d5c019f791b0,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,396746560,ROD AC-40,FAZENDA JB,AC,1200450,200KG7W,GSM,,,953.75,908.75,330,FB,,NA,760,043061703257,13.12,25,70.44,-1,X,37,060881603257,60,-10.1361,-67.748,G,2023-06-29,2003-03-06,,4d5c019f791b3,2032-12-22,,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,396746560,ROD AC-40,FAZENDA JB,AC,1200450,200KG7W,GSM,,,953.75,908.75,220,FB,,NA,760,043061703257,13.12,25,70.44,-1,X,37,060881603257,60,-10.1361,-67.748,G,2023-06-29,2003-03-06,,4d5c019f791b4,2032-12-22,,
